"Data","Último","Abertura","Máxima","Mínima","Vol.","Var%"
"26.09.2011","53.883","54.300","54.380","52.470","161,19K","0,80%"
"27.09.2011","54.123","54.600","55.185","53.960","144,40K","0,45%"
"28.09.2011","53.240","54.270","54.985","53.080","160,23K","-1,63%"
"29.09.2011","53.534","53.460","54.365","52.900","173,94K","0,55%"
"30.09.2011","52.249","53.010","53.200","51.910","149,71K","-2,40%"
"03.10.2011","50.776","51.950","52.370","50.530","194,16K","-2,82%"
"04.10.2011","50.746","50.105","50.915","49.400","215,32K","-0,06%"
"05.10.2011","50.978","51.000","51.300","50.215","169,57K","0,46%"
"06.10.2011","52.263","51.300","53.035","50.965","164,54K","2,52%"
"07.10.2011","51.129","52.180","53.200","50.750","177,77K","-2,17%"
"10.10.2011","53.351","51.620","53.580","51.500","99,35K","4,35%"
"11.10.2011","53.798","53.180","54.145","52.865","132,98K","0,84%"
"13.10.2011","54.371","53.810","54.515","53.290","132,98K","1,07%"
"14.10.2011","55.691","55.340","55.920","55.050","114,79K","2,43%"
"17.10.2011","54.599","55.510","55.620","54.125","128,00K","-1,96%"
"18.10.2011","55.717","54.305","55.970","53.750","161,73K","2,05%"
"19.10.2011","55.630","55.720","55.965","55.065","152,84K","-0,16%"
"20.10.2011","54.532","55.600","55.705","54.130","161,49K","-1,97%"
"21.10.2011","55.891","54.900","56.180","54.720","140,18K","2,49%"
"24.10.2011","57.550","55.985","57.950","55.850","120,51K","2,97%"
"25.10.2011","56.846","57.680","57.680","56.295","144,59K","-1,22%"
"26.10.2011","57.759","57.200","57.985","56.770","117,25K","1,61%"
"27.10.2011","59.910","59.440","60.590","59.225","119,64K","3,72%"
"28.10.2011","60.136","59.560","60.320","59.330","109,97K","0,38%"
"31.10.2011","58.925","59.610","59.655","58.620","88,84K","-2,01%"
"01.11.2011","57.938","57.000","58.135","56.155","185,75K","-1,68%"
"03.11.2011","58.647","58.700","59.370","58.200","128,50K","1,22%"
"04.11.2011","59.229","58.500","59.355","57.965","132,73K","0,99%"
"07.11.2011","59.722","58.810","59.980","58.660","116,48K","0,83%"
"08.11.2011","59.509","59.865","60.135","58.915","141,14K","-0,36%"
"09.11.2011","57.938","58.400","58.650","57.535","129,97K","-2,64%"
"10.11.2011","57.662","58.460","58.750","57.520","128,34K","-0,48%"
"11.11.2011","58.922","58.145","59.200","58.060","90,91K","2,19%"
"14.11.2011","58.577","58.620","59.080","58.310","104,11K","-0,59%"
"16.11.2011","58.883","58.255","59.290","58.025","126,89K","0,52%"
"17.11.2011","57.255","58.100","58.915","56.900","177,90K","-2,76%"
"18.11.2011","57.059","57.625","57.875","56.660","125,13K","-0,34%"
"21.11.2011","56.605","56.170","56.825","55.715","111,27K","-0,80%"
"22.11.2011","56.130","56.955","57.000","55.770","135,08K","-0,84%"
"23.11.2011","55.227","55.880","55.930","54.930","113,20K","-1,61%"
"24.11.2011","55.439","55.700","55.740","54.665","65,72K","0,38%"
"25.11.2011","55.126","55.050","55.830","54.775","100,14K","-0,56%"
"28.11.2011","56.217","56.480","56.670","56.030","92,98K","1,98%"
"29.11.2011","55.459","56.550","56.700","55.330","127,99K","-1,35%"
"30.11.2011","56.935","55.810","57.835","55.650","138,53K","2,66%"
"01.12.2011","58.319","57.265","58.840","57.080","112,10K","2,43%"
"02.12.2011","57.965","59.090","59.220","57.700","110,22K","-0,61%"
"05.12.2011","59.102","58.375","59.425","58.340","110,67K","1,96%"
"06.12.2011","59.695","59.060","59.770","58.585","120,31K","1,00%"
"07.12.2011","58.749","59.690","59.690","58.640","120,80K","-1,58%"
"08.12.2011","57.343","59.110","59.335","57.095","164,02K","-2,39%"
"09.12.2011","58.295","57.880","58.625","57.520","121,85K","1,66%"
"12.12.2011","57.331","57.945","58.115","56.795","104,15K","-1,65%"
"13.12.2011","57.490","57.920","58.190","57.315","133,67K","0,28%"
"14.12.2011","56.988","57.000","57.480","56.655","23,42K","-0,87%"
"15.12.2011","57.064","57.375","58.215","56.940","117,61K","0,13%"
"16.12.2011","56.844","57.500","57.650","56.720","109,57K","-0,39%"
"19.12.2011","55.980","57.020","57.145","55.835","93,03K","-1,52%"
"20.12.2011","57.673","56.155","57.785","56.155","111,49K","3,02%"
"21.12.2011","57.335","57.760","57.760","56.710","126,19K","-0,59%"
"22.12.2011","58.049","57.665","58.230","57.185","103,96K","1,25%"
"23.12.2011","58.450","58.235","58.520","58.110","61,15K","0,69%"
"26.12.2011","58.445","58.500","58.610","58.395","9,31K","-0,01%"
"27.12.2011","58.679","58.460","58.840","58.260","51,92K","0,40%"
"28.12.2011","57.116","58.690","58.690","56.920","90,48K","-2,66%"
"29.12.2011","57.100","57.070","57.560","56.850","64,13K","-0,03%"
"02.01.2012","58.449","57.730","58.650","57.150","40,76K","2,36%"
"03.01.2012","59.947","58.865","59.980","58.665","106,61K","2,56%"
"04.01.2012","59.958","59.585","60.140","59.145","120,63K","0,02%"
"05.01.2012","59.038","59.300","59.995","58.445","130,09K","-1,53%"
"06.01.2012","59.071","59.125","59.830","58.815","120,04K","0,06%"
"09.01.2012","59.594","59.220","59.785","59.060","121,16K","0,89%"
"10.01.2012","60.329","60.300","60.670","60.015","115,92K","1,23%"
"11.01.2012","60.504","60.000","60.645","59.845","117,11K","0,29%"
"12.01.2012","60.359","60.780","61.000","60.005","126,71K","-0,24%"
"13.01.2012","59.514","60.350","60.390","59.255","128,62K","-1,40%"
"16.01.2012","60.388","59.475","60.415","59.470","57,77K","1,47%"
"17.01.2012","60.995","60.855","61.390","60.615","111,44K","1,01%"
"18.01.2012","62.087","61.035","62.205","60.595","135,55K","1,79%"
"19.01.2012","62.154","62.200","62.590","61.925","133,75K","0,11%"
"20.01.2012","62.688","61.900","62.745","61.900","109,59K","0,86%"
"23.01.2012","62.714","62.850","63.055","62.160","138,15K","0,04%"
"24.01.2012","62.759","62.255","62.900","61.930","136,21K","0,07%"
"26.01.2012","63.245","63.450","64.085","63.185","139,74K","0,77%"
"27.01.2012","63.248","63.305","63.630","63.005","124,69K","0,00%"
"30.01.2012","63.044","62.900","63.145","62.200","131,62K","-0,32%"
"31.01.2012","63.428","63.300","63.645","62.825","131,05K","0,61%"
"01.02.2012","64.779","63.820","64.820","63.820","117,84K","2,13%"
"02.02.2012","64.716","64.780","64.995","64.350","125,19K","-0,10%"
"03.02.2012","65.321","64.900","65.835","64.190","144,49K","0,93%"
"06.02.2012","65.298","64.935","65.350","64.810","94,65K","-0,04%"
"07.02.2012","66.093","64.935","66.180","64.830","137,95K","1,22%"
"08.02.2012","65.823","66.220","66.450","65.700","145,67K","-0,41%"
"09.02.2012","65.529","65.700","66.430","65.270","134,58K","-0,45%"
"10.02.2012","64.094","64.985","64.985","63.870","115,39K","-2,19%"
"13.02.2012","65.764","64.700","65.885","64.700","110,56K","2,61%"
"14.02.2012","65.010","65.910","66.125","64.800","123,08K","-1,15%"
"15.02.2012","65.583","65.550","66.095","65.255","123,08K","0,88%"
"16.02.2012","67.031","65.520","67.095","65.460","168,11K","2,21%"
"17.02.2012","67.030","66.900","67.250","66.685","111,13K","-0,00%"
"22.02.2012","66.953","67.075","67.150","66.650","55,41K","-0,11%"
"23.02.2012","66.618","66.815","67.190","66.360","134,05K","-0,50%"
"24.02.2012","66.739","66.915","67.170","66.620","105,67K","0,18%"
"27.02.2012","66.021","66.410","66.770","65.780","134,49K","-1,08%"
"28.02.2012","66.788","66.535","66.970","66.105","144,01K","1,16%"
"29.02.2012","66.397","66.875","67.450","66.195","182,41K","-0,59%"
"01.03.2012","67.537","66.810","67.670","66.750","117,64K","1,72%"
"02.03.2012","68.506","67.350","68.575","67.350","116,11K","1,43%"
"05.03.2012","67.595","68.125","68.345","67.360","115,67K","-1,33%"
"06.03.2012","65.650","67.000","67.000","65.445","156,84K","-2,88%"
"07.03.2012","66.739","65.845","66.870","65.810","134,08K","1,66%"
"08.03.2012","67.524","68.060","68.190","67.180","134,64K","1,18%"
"09.03.2012","67.173","67.435","68.045","67.060","142,05K","-0,52%"
"12.03.2012","66.890","66.880","67.150","66.420","119,68K","-0,42%"
"13.03.2012","69.056","67.275","69.170","67.140","150,64K","3,24%"
"14.03.2012","68.766","68.840","69.525","68.215","153,17K","-0,42%"
"15.03.2012","68.166","68.975","68.990","67.865","125,15K","-0,87%"
"16.03.2012","68.089","68.405","68.675","67.940","99,31K","-0,11%"
"19.03.2012","68.141","67.900","68.655","67.730","106,56K","0,08%"
"20.03.2012","67.628","67.630","67.735","67.010","109,02K","-0,75%"
"21.03.2012","67.207","67.795","67.910","67.090","120,80K","-0,62%"
"22.03.2012","66.183","66.650","66.750","65.865","120,38K","-1,52%"
"23.03.2012","66.136","65.975","66.600","65.865","123,87K","-0,07%"
"26.03.2012","67.082","66.525","67.250","66.250","89,75K","1,43%"
"27.03.2012","66.234","66.935","67.280","66.080","119,58K","-1,26%"
"28.03.2012","65.392","66.100","66.295","65.040","149,44K","-1,27%"
"29.03.2012","65.181","65.195","65.280","64.310","121,17K","-0,32%"
"30.03.2012","64.706","65.700","65.750","64.380","115,63K","-0,73%"
"02.04.2012","65.472","64.550","65.835","64.410","109,02K","1,18%"
"03.04.2012","64.604","65.300","65.740","64.150","147,65K","-1,33%"
"04.04.2012","63.749","63.865","64.150","63.550","138,56K","-1,32%"
"05.04.2012","63.860","63.490","64.485","63.430","144,17K","0,17%"
"09.04.2012","62.987","63.025","63.355","62.550","112,14K","-1,37%"
"10.04.2012","61.890","62.950","62.950","61.400","195,26K","-1,74%"
"11.04.2012","61.350","62.180","62.445","61.200","144,79K","-0,87%"
"12.04.2012","63.086","61.790","63.150","61.520","155,26K","2,83%"
"13.04.2012","62.121","62.730","62.950","61.745","169,34K","-1,53%"
"16.04.2012","61.984","62.300","62.770","61.415","172,66K","-0,22%"
"17.04.2012","62.760","62.360","63.020","62.100","153,09K","1,25%"
"18.04.2012","63.036","62.485","63.395","62.440","30,04K","0,44%"
"19.04.2012","63.335","63.945","64.115","63.120","177,50K","0,47%"
"20.04.2012","63.104","63.700","64.100","63.020","145,96K","-0,36%"
"23.04.2012","62.052","62.420","62.475","61.460","139,43K","-1,67%"
"24.04.2012","62.590","62.450","62.700","61.870","143,36K","0,87%"
"25.04.2012","62.362","63.055","63.310","61.830","160,64K","-0,36%"
"26.04.2012","62.780","62.230","62.895","61.525","160,49K","0,67%"
"27.04.2012","62.290","62.845","63.190","62.160","132,09K","-0,78%"
"30.04.2012","62.170","62.075","62.540","61.700","91,76K","-0,19%"
"02.05.2012","62.883","62.305","63.030","61.905","127,53K","1,15%"
"03.05.2012","62.569","63.115","63.255","62.200","133,99K","-0,50%"
"04.05.2012","61.247","62.425","63.115","60.780","188,67K","-2,11%"
"07.05.2012","61.582","60.825","61.785","60.655","142,33K","0,55%"
"08.05.2012","60.675","61.310","61.540","60.200","165,85K","-1,47%"
"09.05.2012","60.216","60.080","60.650","59.525","175,50K","-0,76%"
"10.05.2012","60.071","60.500","61.150","59.935","157,89K","-0,24%"
"11.05.2012","59.800","59.645","60.715","59.385","171,81K","-0,45%"
"14.05.2012","57.791","59.100","59.460","57.430","185,46K","-3,36%"
"15.05.2012","56.555","58.055","58.360","56.345","230,46K","-2,14%"
"16.05.2012","56.105","57.000","57.785","55.660","259,16K","-0,80%"
"17.05.2012","54.318","55.790","56.490","54.215","258,16K","-3,19%"
"18.05.2012","54.663","54.650","55.300","54.025","310,79K","0,64%"
"21.05.2012","56.781","55.105","56.900","54.695","202,61K","3,87%"
"22.05.2012","55.200","56.890","57.150","54.970","234,56K","-2,78%"
"23.05.2012","54.704","54.500","55.285","53.075","272,48K","-0,90%"
"24.05.2012","54.234","54.995","55.140","53.205","206,33K","-0,86%"
"25.05.2012","54.625","54.200","55.135","53.930","178,10K","0,72%"
"28.05.2012","55.341","55.020","55.760","54.920","78,70K","1,31%"
"29.05.2012","54.744","55.650","55.880","54.555","181,05K","-1,08%"
"30.05.2012","53.881","54.065","54.375","53.365","182,29K","-1,58%"
"31.05.2012","54.429","54.250","54.530","53.140","191,88K","1,02%"
"01.06.2012","53.424","53.100","54.070","52.530","190,72K","-1,85%"
"04.06.2012","53.382","53.430","54.015","53.075","175,04K","-0,08%"
"05.06.2012","52.489","53.300","53.975","52.415","173,56K","-1,67%"
"06.06.2012","54.114","53.120","54.180","52.655","161,04K","3,10%"
"08.06.2012","54.392","54.000","54.560","53.620","143,27K","0,51%"
"11.06.2012","54.033","54.790","55.375","53.790","189,74K","-0,66%"
"12.06.2012","54.983","54.265","55.085","53.845","181,83K","1,76%"
"13.06.2012","55.596","54.840","55.970","54.555","181,83K","1,11%"
"14.06.2012","55.926","55.850","56.380","55.475","179,37K","0,59%"
"15.06.2012","56.585","56.155","56.690","55.710","131,18K","1,18%"
"18.06.2012","56.820","56.305","57.130","55.870","149,41K","0,42%"
"19.06.2012","57.788","57.000","58.180","56.810","149,82K","1,70%"
"20.06.2012","57.709","57.830","58.185","57.000","202,15K","-0,14%"
"21.06.2012","56.028","57.600","57.895","55.880","156,68K","-2,91%"
"22.06.2012","55.877","56.100","56.540","55.560","149,72K","-0,27%"
"25.06.2012","54.250","55.000","55.185","54.000","126,41K","-2,91%"
"26.06.2012","54.237","54.320","54.685","53.790","162,99K","-0,02%"
"27.06.2012","53.445","54.430","54.430","53.385","160,45K","-1,46%"
"28.06.2012","53.013","53.250","53.750","52.640","176,23K","-0,81%"
"29.06.2012","54.764","54.000","54.840","53.990","119,59K","3,30%"
"02.07.2012","55.077","54.850","55.130","54.250","123,51K","0,57%"
"03.07.2012","56.227","55.140","56.680","55.050","125,45K","2,09%"
"04.07.2012","56.493","56.240","56.745","55.820","59,06K","0,47%"
"05.07.2012","56.840","56.070","57.370","56.000","164,04K","0,61%"
"06.07.2012","55.668","56.690","56.750","55.265","150,19K","-2,06%"
"10.07.2012","53.891","55.785","55.965","53.750","169,90K","-3,19%"
"11.07.2012","53.745","54.000","54.450","53.455","197,93K","-0,27%"
"12.07.2012","53.563","53.030","53.900","52.725","154,42K","-0,34%"
"13.07.2012","54.608","53.980","54.800","53.915","117,42K","1,95%"
"16.07.2012","53.616","54.445","54.660","53.390","145,42K","-1,82%"
"17.07.2012","54.189","54.090","54.300","53.270","184,51K","1,07%"
"18.07.2012","54.888","53.920","54.935","53.700","166,04K","1,29%"
"19.07.2012","55.596","55.010","55.795","54.890","162,40K","1,29%"
"20.07.2012","54.315","55.240","55.280","54.155","164,52K","-2,30%"
"23.07.2012","53.209","53.165","53.415","52.380","181,88K","-2,04%"
"24.07.2012","52.768","53.110","53.545","52.510","188,28K","-0,83%"
"25.07.2012","52.754","53.325","53.460","52.455","182,56K","-0,03%"
"26.07.2012","54.269","53.330","54.415","52.975","200,62K","2,87%"
"27.07.2012","56.860","54.380","57.330","54.300","238,59K","4,77%"
"30.07.2012","57.545","56.735","57.730","56.260","182,05K","1,20%"
"31.07.2012","56.173","57.600","57.740","55.965","212,00K","-2,38%"
"01.08.2012","56.510","56.320","56.950","55.550","218,88K","0,60%"
"02.08.2012","55.600","56.830","57.195","55.310","225,83K","-1,61%"
"03.08.2012","57.483","56.220","57.675","56.180","151,42K","3,39%"
"06.08.2012","58.556","57.250","59.175","56.950","169,34K","1,87%"
"07.08.2012","57.798","58.540","59.480","57.700","174,88K","-1,29%"
"08.08.2012","59.040","57.550","59.115","57.350","184,06K","2,15%"
"09.08.2012","58.885","58.680","59.330","58.125","173,15K","-0,26%"
"10.08.2012","59.329","58.300","59.465","58.130","154,72K","0,75%"
"13.08.2012","59.139","59.300","59.660","58.650","176,06K","-0,32%"
"14.08.2012","58.009","59.400","59.630","57.755","191,80K","-1,91%"
"15.08.2012","58.053","57.960","58.450","57.500","36,57K","0,08%"
"16.08.2012","60.124","58.690","60.275","58.690","179,27K","3,57%"
"17.08.2012","59.819","60.075","60.570","59.535","152,35K","-0,51%"
"20.08.2012","59.982","59.895","60.150","59.185","143,83K","0,27%"
"21.08.2012","59.493","60.215","60.870","59.210","175,44K","-0,82%"
"22.08.2012","59.969","59.285","60.240","58.965","234,62K","0,80%"
"23.08.2012","59.015","59.990","59.990","58.650","179,90K","-1,59%"
"24.08.2012","58.964","58.950","59.425","58.320","244,53K","-0,09%"
"27.08.2012","58.612","58.770","58.940","58.315","146,03K","-0,60%"
"28.08.2012","58.978","58.655","59.300","58.400","147,58K","0,62%"
"29.08.2012","57.790","58.980","59.210","57.460","195,78K","-2,01%"
"30.08.2012","57.647","57.505","58.035","57.340","143,50K","-0,25%"
"31.08.2012","57.627","58.015","58.595","57.000","183,29K","-0,03%"
"03.09.2012","57.599","57.530","57.945","57.280","45,23K","-0,05%"
"04.09.2012","56.547","57.470","57.600","56.475","147,43K","-1,83%"
"05.09.2012","57.186","56.465","57.370","56.445","154,82K","1,13%"
"06.09.2012","58.633","57.670","58.820","57.105","165,22K","2,53%"
"10.09.2012","58.698","59.400","59.900","58.630","117,43K","0,11%"
"11.09.2012","59.899","58.920","59.950","58.750","121,92K","2,05%"
"12.09.2012","60.369","60.075","60.545","59.520","169,84K","0,78%"
"13.09.2012","62.386","60.280","62.540","59.920","225,55K","3,34%"
"14.09.2012","62.559","62.805","63.785","62.165","202,17K","0,28%"
"17.09.2012","62.146","62.155","63.080","61.845","183,88K","-0,66%"
"18.09.2012","62.158","62.115","62.495","61.765","160,13K","0,02%"
"19.09.2012","61.949","62.280","62.870","61.760","180,08K","-0,34%"
"20.09.2012","62.033","61.525","62.235","61.210","160,68K","0,14%"
"21.09.2012","61.605","62.200","62.495","61.550","140,96K","-0,69%"
"24.09.2012","62.133","61.400","62.240","61.305","159,86K","0,86%"
"25.09.2012","60.692","62.030","62.145","60.560","181,83K","-2,32%"
"26.09.2012","60.675","60.415","60.775","59.890","173,10K","-0,03%"
"27.09.2012","60.418","61.035","61.120","60.020","181,97K","-0,42%"
"28.09.2012","59.321","60.250","60.370","58.960","182,57K","-1,82%"
"01.10.2012","59.668","59.605","60.380","59.355","179,31K","0,58%"
"02.10.2012","59.348","59.900","60.205","59.155","166,62K","-0,54%"
"03.10.2012","58.689","59.540","59.640","58.570","158,73K","-1,11%"
"04.10.2012","58.483","58.950","59.140","58.165","201,49K","-0,35%"
"05.10.2012","58.566","58.600","59.565","58.460","176,05K","0,14%"
"08.10.2012","59.363","58.340","59.435","58.240","155,44K","1,36%"
"09.10.2012","59.080","59.560","59.775","58.640","179,92K","-0,48%"
"10.10.2012","58.553","59.120","59.410","58.415","165,69K","-0,89%"
"11.10.2012","59.244","58.700","59.435","58.620","138,92K","1,18%"
"15.10.2012","59.667","59.425","59.850","58.795","174,51K","0,71%"
"16.10.2012","59.709","60.000","60.420","59.445","173,89K","0,07%"
"17.10.2012","60.069","59.970","60.395","59.830","43,76K","0,60%"
"18.10.2012","60.332","60.510","60.705","59.880","183,75K","0,44%"
"19.10.2012","59.384","60.200","60.380","59.200","178,18K","-1,57%"
"22.10.2012","59.237","59.385","59.690","59.025","173,36K","-0,25%"
"23.10.2012","58.104","58.920","58.920","57.805","174,47K","-1,91%"
"24.10.2012","57.621","58.310","58.465","57.270","184,00K","-0,83%"
"25.10.2012","58.248","57.870","58.745","57.870","242,87K","1,09%"
"26.10.2012","57.747","57.670","58.250","57.395","184,72K","-0,86%"
"29.10.2012","57.487","57.080","57.685","56.845","70,75K","-0,45%"
"30.10.2012","58.069","57.815","58.150","57.560","78,57K","1,01%"
"31.10.2012","57.384","58.450","58.450","57.225","150,03K","-1,18%"
"01.11.2012","58.710","57.475","59.000","57.320","166,36K","2,31%"
"05.11.2012","58.448","58.000","58.665","57.805","-","-0,45%"
"06.11.2012","59.793","58.680","59.940","58.425","181,27K","2,30%"
"07.11.2012","58.789","59.805","59.890","58.530","205,29K","-1,68%"
"08.11.2012","57.844","58.630","59.350","57.560","232,37K","-1,61%"
"09.11.2012","57.552","57.450","58.435","57.070","221,81K","-0,50%"
"12.11.2012","57.314","57.680","57.940","57.115","145,84K","-0,41%"
"13.11.2012","57.746","56.820","57.815","56.635","205,87K","0,75%"
"14.11.2012","56.365","57.700","57.700","56.020","185,88K","-2,39%"
"16.11.2012","55.468","55.795","56.410","55.180","204,17K","-1,59%"
"19.11.2012","56.592","55.935","56.885","55.855","117,67K","2,03%"
"21.11.2012","56.358","56.720","56.930","56.055","196,83K","-0,41%"
"22.11.2012","56.581","56.590","56.810","56.400","61,18K","0,40%"
"23.11.2012","57.657","56.580","57.750","56.410","149,59K","1,90%"
"26.11.2012","56.887","57.300","57.440","56.565","177,77K","-1,34%"
"27.11.2012","56.235","56.775","57.570","55.865","217,79K","-1,15%"
"28.11.2012","56.611","56.000","56.730","55.705","228,57K","0,67%"
"29.11.2012","57.861","57.050","57.925","56.690","225,26K","2,21%"
"30.11.2012","57.745","58.095","58.200","56.705","211,20K","-0,20%"
"03.12.2012","58.265","57.880","58.460","57.480","190,46K","0,90%"
"04.12.2012","57.584","58.300","58.625","57.440","213,03K","-1,17%"
"05.12.2012","57.682","57.835","58.180","57.210","181,08K","0,17%"
"06.12.2012","57.691","57.800","57.890","57.120","183,73K","0,02%"
"07.12.2012","58.526","57.735","58.665","57.625","186,51K","1,45%"
"10.12.2012","59.189","58.305","59.245","58.130","154,00K","1,13%"
"11.12.2012","59.549","59.250","59.775","58.910","197,15K","0,61%"
"12.12.2012","59.589","59.615","59.800","59.255","30,69K","0,07%"
"13.12.2012","59.741","59.705","60.525","59.575","201,71K","0,26%"
"14.12.2012","60.053","60.045","60.395","59.720","173,94K","0,52%"
"17.12.2012","60.010","60.060","60.445","59.780","160,68K","-0,07%"
"18.12.2012","60.998","60.230","61.180","60.155","195,15K","1,65%"
"19.12.2012","61.485","61.240","61.665","60.800","189,98K","0,80%"
"20.12.2012","61.761","61.255","61.880","61.065","154,42K","0,45%"
"21.12.2012","61.337","60.980","61.425","60.575","151,28K","-0,69%"
"26.12.2012","61.384","61.305","61.745","61.150","91,53K","0,08%"
"27.12.2012","60.829","61.405","61.605","60.620","116,54K","-0,90%"
"28.12.2012","61.287","60.825","61.470","60.795","97,87K","0,75%"
"02.01.2013","63.061","62.875","63.335","62.450","132,40K","2,89%"
"03.01.2013","63.607","63.015","63.880","62.725","141,02K","0,87%"
"04.01.2013","62.792","63.500","63.570","62.650","142,34K","-1,28%"
"07.01.2013","62.198","62.600","62.960","61.905","128,34K","-0,95%"
"08.01.2013","61.363","62.220","62.530","61.285","154,97K","-1,34%"
"09.01.2013","61.744","61.400","62.110","61.315","153,92K","0,62%"
"10.01.2013","61.907","61.980","62.230","61.360","158,59K","0,26%"
"11.01.2013","61.752","61.950","61.980","61.360","127,84K","-0,25%"
"14.01.2013","62.220","62.145","62.495","61.870","144,68K","0,76%"
"15.01.2013","61.912","62.050","62.315","61.800","134,26K","-0,50%"
"16.01.2013","61.881","61.805","61.955","61.385","123,52K","-0,05%"
"17.01.2013","62.459","61.915","62.550","61.750","134,93K","0,93%"
"18.01.2013","62.075","62.575","62.645","61.950","133,81K","-0,61%"
"21.01.2013","62.095","62.265","62.265","61.960","43,74K","0,03%"
"22.01.2013","61.798","62.050","62.175","61.630","136,40K","-0,48%"
"23.01.2013","62.134","61.875","62.200","61.655","121,13K","0,54%"
"24.01.2013","61.204","62.100","62.410","60.900","191,18K","-1,50%"
"28.01.2013","60.021","61.400","61.435","59.860","160,55K","-1,93%"
"29.01.2013","60.462","59.900","60.520","59.695","179,41K","0,73%"
"30.01.2013","59.315","60.600","60.645","59.225","172,11K","-1,90%"
"31.01.2013","59.838","59.280","59.945","59.060","177,25K","0,88%"
"01.02.2013","60.348","59.950","60.570","59.710","163,38K","0,85%"
"04.02.2013","59.484","60.095","60.160","59.230","188,06K","-1,43%"
"05.02.2013","59.418","59.745","59.985","59.130","198,42K","-0,11%"
"06.02.2013","58.924","59.265","59.635","58.560","176,40K","-0,83%"
"07.02.2013","58.331","59.020","59.440","58.080","194,29K","-1,01%"
"08.02.2013","58.480","58.330","58.645","57.955","160,38K","0,26%"
"13.02.2013","58.435","58.655","58.750","58.220","12,29K","-0,08%"
"14.02.2013","58.580","58.625","58.765","58.200","116,12K","0,25%"
"15.02.2013","58.369","58.450","58.930","58.230","143,51K","-0,36%"
"18.02.2013","58.012","58.345","58.370","57.835","65,83K","-0,61%"
"19.02.2013","57.664","58.020","58.500","57.550","162,02K","-0,60%"
"20.02.2013","56.483","57.665","57.975","56.330","202,45K","-2,05%"
"21.02.2013","56.432","56.170","56.575","55.785","222,08K","-0,09%"
"22.02.2013","56.978","56.750","57.100","56.435","197,37K","0,97%"
"25.02.2013","56.810","57.180","57.500","56.600","218,16K","-0,29%"
"26.02.2013","57.314","56.505","57.485","56.300","240,82K","0,89%"
"27.02.2013","57.579","57.365","57.795","56.970","191,89K","0,46%"
"28.02.2013","57.630","57.400","58.170","57.210","202,08K","0,09%"
"01.03.2013","57.150","57.255","57.345","56.720","219,64K","-0,83%"
"04.03.2013","56.716","57.000","57.000","56.280","172,08K","-0,76%"
"05.03.2013","56.179","56.830","57.520","56.060","204,85K","-0,95%"
"06.03.2013","58.119","56.605","58.450","56.570","225,53K","3,45%"
"07.03.2013","59.094","58.415","59.745","58.415","255,84K","1,68%"
"08.03.2013","58.673","59.515","59.600","58.305","225,96K","-0,71%"
"11.03.2013","58.798","58.280","58.940","57.955","167,14K","0,21%"
"12.03.2013","58.432","58.660","58.965","58.315","325,45K","-0,62%"
"13.03.2013","57.513","58.200","58.600","57.410","184,96K","-1,57%"
"14.03.2013","57.368","57.730","58.025","56.840","186,98K","-0,25%"
"15.03.2013","56.920","57.380","57.670","56.880","169,48K","-0,78%"
"18.03.2013","57.075","56.320","57.330","56.225","205,62K","0,27%"
"19.03.2013","56.365","56.840","57.030","56.170","212,01K","-1,24%"
"20.03.2013","56.087","56.625","56.730","55.855","182,76K","-0,49%"
"21.03.2013","55.672","56.060","56.225","55.415","197,15K","-0,74%"
"22.03.2013","55.323","55.820","56.040","55.120","172,25K","-0,63%"
"25.03.2013","54.862","55.660","55.740","54.665","197,34K","-0,83%"
"26.03.2013","55.758","54.840","55.880","54.735","210,88K","1,63%"
"27.03.2013","56.063","55.445","56.270","55.140","206,65K","0,55%"
"28.03.2013","56.333","56.180","56.435","55.855","153,40K","0,48%"
"01.04.2013","55.908","56.240","56.340","55.835","117,83K","-0,75%"
"02.04.2013","54.836","56.150","56.215","54.750","171,97K","-1,92%"
"03.04.2013","55.592","54.895","55.640","54.630","203,34K","1,38%"
"04.04.2013","54.545","55.675","55.750","54.360","218,28K","-1,88%"
"05.04.2013","55.114","54.300","55.350","53.725","222,81K","1,04%"
"08.04.2013","55.111","55.230","55.260","54.335","181,54K","-0,01%"
"09.04.2013","55.885","55.170","56.370","55.160","193,31K","1,40%"
"10.04.2013","56.198","55.900","57.045","55.850","226,22K","0,56%"
"11.04.2013","55.346","56.255","56.485","55.130","195,37K","-1,52%"
"12.04.2013","54.851","55.125","55.675","54.455","214,34K","-0,89%"
"15.04.2013","53.011","54.170","54.240","52.925","208,58K","-3,35%"
"16.04.2013","53.944","53.600","54.140","53.190","216,69K","1,76%"
"17.04.2013","52.763","53.125","53.505","52.610","37,31K","-2,19%"
"18.04.2013","53.357","53.325","53.685","52.505","233,18K","1,13%"
"19.04.2013","54.098","53.840","54.280","53.420","185,53K","1,39%"
"22.04.2013","54.390","54.260","54.625","53.535","187,40K","0,54%"
"23.04.2013","55.004","54.485","55.455","54.265","262,75K","1,13%"
"24.04.2013","55.081","55.115","55.755","54.825","189,29K","0,14%"
"25.04.2013","54.994","55.300","55.745","54.870","206,37K","-0,16%"
"26.04.2013","54.320","54.870","55.135","54.225","199,63K","-1,23%"
"29.04.2013","54.917","54.665","55.505","54.460","189,29K","1,10%"
"30.04.2013","56.003","54.970","56.060","54.630","253,67K","1,98%"
