"Data","Último","Abertura","Máxima","Mínima","Vol.","Var%"
"25.01.2017","8.150,78","8.107,67","8.160,44","8.099,99","54,70K","0,33%"
"26.01.2017","8.205,87","8.157,02","8.206,01","8.157,02","50,23K","0,68%"
"03.02.2017","8.182,61","8.212,41","8.217,69","8.157,67","45,39K","-0,28%"
"06.02.2017","8.279,93","8.181,91","8.280,01","8.175,46","64,26K","1,19%"
"07.02.2017","8.282,72","8.271,76","8.295,99","8.233,80","74,02K","0,03%"
"08.02.2017","8.342,52","8.267,79","8.342,52","8.226,58","78,24K","0,72%"
"09.02.2017","8.410,13","8.338,00","8.411,14","8.330,80","91,73K","0,81%"
"10.02.2017","8.380,97","8.404,51","8.414,18","8.374,53","98,09K","-0,35%"
"13.02.2017","8.433,32","8.373,75","8.433,32","8.363,25","89,71K","0,62%"
"14.02.2017","8.424,18","8.427,70","8.433,14","8.399,06","84,40K","-0,11%"
"15.02.2017","8.344,39","8.415,57","8.434,52","8.331,36","96,56K","-0,95%"
"16.02.2017","8.397,78","8.333,81","8.401,71","8.329,71","89,65K","0,64%"
"17.02.2017","8.324,41","8.390,12","8.401,07","8.307,23","99,14K","-0,87%"
"20.02.2017","8.397,43","8.318,28","8.397,43","8.312,56","93,65K","0,88%"
"21.02.2017","8.479,61","8.399,04","8.479,61","8.393,54","103,68K","0,98%"
"22.02.2017","8.510,42","8.477,75","8.510,42","8.457,63","104,13K","0,36%"
"23.02.2017","8.513,02","8.507,96","8.515,45","8.460,44","113,49K","0,03%"
"24.02.2017","8.543,42","8.500,70","8.544,32","8.487,50","94,77K","0,36%"
"27.02.2017","8.477,16","8.534,72","8.546,62","8.470,75","90,31K","-0,78%"
"28.02.2017","8.508,32","8.470,44","8.508,35","8.460,48","81,39K","0,37%"
"01.03.2017","8.526,88","8.497,89","8.548,82","8.491,74","93,48K","0,22%"
"02.03.2017","8.471,48","8.529,58","8.539,11","8.467,39","90,45K","-0,65%"
"03.03.2017","8.505,44","8.450,97","8.509,88","8.425,39","85,76K","0,40%"
"06.03.2017","8.608,40","8.513,21","8.608,40","8.513,21","89,79K","1,21%"
"07.03.2017","8.624,78","8.614,85","8.625,52","8.574,29","94,89K","0,19%"
"08.03.2017","8.590,03","8.622,11","8.624,44","8.563,97","85,65K","-0,40%"
"09.03.2017","8.535,64","8.578,89","8.579,25","8.513,65","87,84K","-0,63%"
"10.03.2017","8.537,94","8.526,54","8.561,52","8.519,67","75,28K","0,03%"
"13.03.2017","8.598,31","8.529,17","8.598,52","8.477,70","81,59K","0,71%"
"14.03.2017","8.581,94","8.604,77","8.618,29","8.563,61","83,48K","-0,19%"
"15.03.2017","8.574,10","8.563,47","8.582,90","8.540,10","82,73K","-0,09%"
"16.03.2017","8.664,94","8.582,96","8.664,98","8.582,96","96,22K","1,06%"
"17.03.2017","8.604,07","8.671,52","8.704,85","8.601,57","107,25K","-0,70%"
"20.03.2017","8.635,08","8.594,71","8.635,08","8.569,83","92,28K","0,36%"
"21.03.2017","8.640,09","8.629,06","8.640,10","8.607,66","81,42K","0,06%"
"22.03.2017","8.592,70","8.604,61","8.625,41","8.547,05","92,99K","-0,55%"
"23.03.2017","8.591,14","8.592,34","8.624,07","8.500,52","100,49K","-0,02%"
"24.03.2017","8.602,68","8.583,95","8.606,61","8.552,68","93,30K","0,13%"
"27.03.2017","8.587,06","8.603,23","8.611,40","8.570,86","90,34K","-0,18%"
"28.03.2017","8.558,46","8.579,05","8.591,84","8.546,12","83,22K","-0,33%"
"29.03.2017","8.488,22","8.555,99","8.565,86","8.484,74","97,93K","-0,82%"
"30.03.2017","8.314,95","8.471,24","8.473,34","8.303,00","113,80K","-2,04%"
"31.03.2017","8.339,75","8.314,08","8.351,42","8.291,69","89,19K","0,30%"
"05.04.2017","8.521,91","8.369,39","8.522,01","8.369,39","104,24K","2,18%"
"06.04.2017","8.543,97","8.531,20","8.557,52","8.514,09","103,72K","0,26%"
"07.04.2017","8.544,76","8.539,14","8.567,80","8.523,30","104,43K","0,01%"
"10.04.2017","8.449,38","8.522,91","8.523,40","8.439,31","116,72K","-1,12%"
"11.04.2017","8.514,41","8.432,47","8.514,44","8.373,84","134,25K","0,77%"
"12.04.2017","8.444,39","8.505,70","8.505,92","8.439,44","126,68K","-0,82%"
"13.04.2017","8.470,61","8.429,73","8.490,86","8.423,30","106,49K","0,31%"
"14.04.2017","8.345,73","8.460,64","8.463,06","8.338,87","104,30K","-1,47%"
"17.04.2017","8.220,97","8.309,78","8.309,78","8.183,07","92,38K","-1,49%"
"18.04.2017","8.136,35","8.216,21","8.247,05","8.133,05","86,73K","-1,03%"
"19.04.2017","8.033,70","8.101,80","8.101,80","7.939,29","96,68K","-1,26%"
"20.04.2017","7.987,86","8.021,06","8.059,11","7.925,30","80,17K","-0,57%"
"21.04.2017","7.945,39","7.984,47","8.014,83","7.938,32","68,61K","-0,53%"
"24.04.2017","7.698,10","7.921,42","7.921,42","7.698,10","79,12K","-3,11%"
"25.04.2017","7.724,35","7.699,98","7.779,67","7.691,32","69,82K","0,34%"
"26.04.2017","7.751,94","7.721,66","7.763,07","7.718,76","72,13K","0,36%"
"27.04.2017","7.799,74","7.737,07","7.810,11","7.593,02","98,17K","0,62%"
"28.04.2017","7.842,01","7.777,75","7.842,11","7.768,05","73,22K","0,54%"
"02.05.2017","7.845,47","7.831,44","7.851,41","7.811,84","70,34K","0,04%"
"03.05.2017","7.830,66","7.832,02","7.860,30","7.796,82","79,33K","-0,19%"
"04.05.2017","7.804,56","7.804,78","7.877,32","7.763,84","81,64K","-0,33%"
"05.05.2017","7.700,21","7.780,14","7.787,57","7.700,21","75,76K","-1,34%"
"08.05.2017","7.555,07","7.679,16","7.691,48","7.555,06","73,32K","-1,88%"
"09.05.2017","7.602,96","7.522,22","7.603,36","7.475,41","67,28K","0,63%"
"10.05.2017","7.451,36","7.597,77","7.637,64","7.451,36","77,30K","-1,99%"
"11.05.2017","7.387,51","7.400,42","7.408,11","7.199,41","89,99K","-0,86%"
"12.05.2017","7.371,39","7.368,07","7.395,36","7.306,38","68,96K","-0,22%"
"15.05.2017","7.392,08","7.386,20","7.425,32","7.386,20","62,02K","0,28%"
"16.05.2017","7.549,92","7.377,76","7.549,92","7.324,14","87,96K","2,14%"
"17.05.2017","7.571,01","7.545,21","7.609,53","7.538,67","87,40K","0,28%"
"18.05.2017","7.519,31","7.509,41","7.581,83","7.490,78","76,57K","-0,68%"
"19.05.2017","7.510,25","7.517,13","7.540,92","7.472,28","70,24K","-0,12%"
"22.05.2017","7.372,63","7.500,51","7.521,63","7.354,07","75,64K","-1,83%"
"23.05.2017","7.138,46","7.352,25","7.359,78","7.132,31","81,30K","-3,18%"
"24.05.2017","7.172,66","7.099,27","7.172,66","6.996,64","69,68K","0,48%"
"25.05.2017","7.232,65","7.160,16","7.241,23","7.078,55","78,45K","0,84%"
"26.05.2017","7.233,34","7.224,81","7.265,15","7.221,08","73,39K","0,01%"
"31.05.2017","7.213,15","7.303,58","7.327,32","7.211,07","68,09K","-0,28%"
"01.06.2017","7.016,25","7.191,69","7.191,69","7.015,87","73,05K","-2,73%"
"02.06.2017","7.094,92","6.989,44","7.105,03","6.927,92","72,12K","1,12%"
"05.06.2017","7.160,81","7.102,50","7.172,44","7.099,62","63,19K","0,93%"
"06.06.2017","7.197,84","7.147,17","7.198,30","7.136,46","61,68K","0,52%"
"07.06.2017","7.347,56","7.194,69","7.347,60","7.192,86","91,55K","2,08%"
"08.06.2017","7.342,69","7.349,93","7.374,86","7.327,07","84,99K","-0,07%"
"09.06.2017","7.348,45","7.331,51","7.353,41","7.288,32","76,72K","0,08%"
"12.06.2017","7.246,71","7.314,67","7.322,47","7.241,07","75,47K","-1,38%"
"13.06.2017","7.352,98","7.234,28","7.358,43","7.232,69","73,60K","1,47%"
"14.06.2017","7.362,86","7.346,52","7.382,58","7.340,70","80,24K","0,13%"
"15.06.2017","7.455,39","7.350,01","7.468,21","7.348,42","91,01K","1,26%"
"16.06.2017","7.442,95","7.453,60","7.463,05","7.433,42","78,77K","-0,17%"
"19.06.2017","7.489,76","7.435,25","7.489,82","7.435,24","74,35K","0,63%"
"20.06.2017","7.503,80","7.496,89","7.542,13","7.495,72","88,75K","0,19%"
"21.06.2017","7.504,19","7.510,01","7.521,21","7.456,56","82,02K","0,01%"
"22.06.2017","7.371,96","7.495,92","7.506,41","7.371,96","92,14K","-1,76%"
"23.06.2017","7.376,67","7.355,76","7.383,93","7.262,41","81,28K","0,06%"
"26.06.2017","7.462,10","7.370,62","7.462,25","7.363,39","75,95K","1,16%"
"27.06.2017","7.474,03","7.461,40","7.493,82","7.442,85","75,65K","0,16%"
"28.06.2017","7.423,47","7.457,36","7.457,71","7.411,38","70,05K","-0,68%"
"29.06.2017","7.456,67","7.424,97","7.480,74","7.424,97","67,30K","0,45%"
"30.06.2017","7.465,76","7.435,70","7.473,27","7.416,45","64,15K","0,12%"
"03.07.2017","7.537,11","7.468,15","7.537,33","7.460,44","74,49K","0,96%"
"04.07.2017","7.523,70","7.533,99","7.540,94","7.506,52","72,65K","-0,18%"
"05.07.2017","7.588,09","7.520,86","7.588,12","7.510,53","82,89K","0,86%"
"06.07.2017","7.601,79","7.583,15","7.613,26","7.543,34","100,43K","0,18%"
"07.07.2017","7.623,38","7.585,33","7.623,50","7.576,81","94,20K","0,28%"
"10.07.2017","7.577,82","7.613,31","7.626,85","7.567,10","99,70K","-0,60%"
"11.07.2017","7.484,06","7.566,41","7.575,47","7.484,06","90,99K","-1,24%"
"12.07.2017","7.474,33","7.471,56","7.494,95","7.367,26","89,79K","-0,13%"
"13.07.2017","7.474,30","7.463,28","7.494,73","7.452,13","81,81K","-0,00%"
"14.07.2017","7.433,18","7.460,53","7.465,54","7.415,58","73,80K","-0,55%"
"17.07.2017","7.048,54","7.405,91","7.405,91","7.048,54","116,50K","-5,17%"
"18.07.2017","7.109,60","7.013,31","7.109,94","6.988,52","82,60K","0,87%"
"19.07.2017","7.202,81","7.097,54","7.202,95","7.081,51","101,97K","1,31%"
"20.07.2017","7.244,90","7.199,68","7.273,98","7.192,07","106,17K","0,58%"
"21.07.2017","7.252,71","7.232,81","7.268,24","7.227,96","100,08K","0,11%"
"24.07.2017","7.292,65","7.235,01","7.295,28","7.228,84","106,20K","0,55%"
"25.07.2017","7.278,84","7.281,39","7.297,11","7.237,52","92,39K","-0,19%"
"26.07.2017","7.289,88","7.275,88","7.290,14","7.238,27","96,35K","0,15%"
"27.07.2017","7.383,11","7.274,15","7.388,29","7.252,46","124,17K","1,28%"
"28.07.2017","7.386,21","7.366,55","7.400,37","7.361,36","103,20K","0,04%"
"31.07.2017","7.444,96","7.382,96","7.445,25","7.371,04","119,85K","0,80%"
"01.08.2017","7.452,93","7.444,75","7.456,41","7.416,97","116,32K","0,11%"
"02.08.2017","7.389,51","7.445,29","7.453,20","7.385,35","122,44K","-0,85%"
"03.08.2017","7.424,11","7.374,47","7.451,61","7.368,53","114,16K","0,47%"
"04.08.2017","7.389,15","7.417,31","7.447,36","7.389,15","123,60K","-0,47%"
"07.08.2017","7.445,18","7.379,03","7.445,68","7.379,03","99,66K","0,76%"
"08.08.2017","7.470,69","7.446,23","7.482,25","7.423,21","120,57K","0,34%"
"09.08.2017","7.495,39","7.469,29","7.495,80","7.455,69","113,08K","0,33%"
"10.08.2017","7.441,24","7.478,93","7.499,87","7.381,21","115,53K","-0,72%"
"11.08.2017","7.328,40","7.389,74","7.425,30","7.318,48","117,10K","-1,52%"
"14.08.2017","7.474,64","7.331,64","7.475,20","7.331,64","105,16K","2,00%"
"15.08.2017","7.507,29","7.477,27","7.507,76","7.462,44","101,09K","0,44%"
"16.08.2017","7.544,39","7.502,57","7.553,50","7.475,20","112,65K","0,49%"
"17.08.2017","7.614,21","7.547,78","7.615,75","7.545,63","125,77K","0,93%"
"18.08.2017","7.576,05","7.564,98","7.595,27","7.547,67","111,95K","-0,50%"
"21.08.2017","7.631,75","7.583,08","7.631,95","7.583,05","101,05K","0,74%"
"22.08.2017","7.585,11","7.622,99","7.622,99","7.567,69","102,14K","-0,61%"
"23.08.2017","7.534,46","7.572,08","7.581,20","7.516,69","86,38K","-0,67%"
"24.08.2017","7.486,06","7.531,84","7.540,77","7.470,35","84,64K","-0,64%"
"25.08.2017","7.559,31","7.483,85","7.566,03","7.483,85","86,61K","0,98%"
"28.08.2017","7.642,65","7.563,54","7.656,79","7.563,54","106,39K","1,10%"
"29.08.2017","7.623,26","7.639,01","7.653,18","7.607,19","104,14K","-0,25%"
"30.08.2017","7.654,37","7.618,38","7.663,33","7.618,38","107,54K","0,41%"
"31.08.2017","7.679,87","7.654,34","7.680,31","7.639,78","102,05K","0,33%"
"01.09.2017","7.739,91","7.687,84","7.740,29","7.674,20","124,20K","0,78%"
"04.09.2017","7.798,18","7.739,87","7.798,51","7.730,11","133,03K","0,75%"
"05.09.2017","7.800,54","7.790,70","7.803,90","7.751,47","118,99K","0,03%"
"06.09.2017","7.858,28","7.776,99","7.858,35","7.766,04","125,96K","0,74%"
"07.09.2017","7.823,40","7.859,40","7.886,92","7.819,32","130,40K","-0,44%"
"08.09.2017","7.838,80","7.816,21","7.861,04","7.789,33","115,81K","0,20%"
"11.09.2017","7.920,69","7.835,82","7.920,86","7.832,68","119,95K","1,04%"
"12.09.2017","7.899,42","7.926,47","7.965,69","7.883,66","155,60K","-0,27%"
"13.09.2017","7.928,75","7.888,84","7.928,95","7.872,76","114,39K","0,37%"
"14.09.2017","7.916,67","7.930,83","7.951,84","7.885,68","125,39K","-0,15%"
"15.09.2017","7.880,57","7.902,20","7.904,36","7.846,92","116,48K","-0,46%"
"18.09.2017","7.941,68","7.870,64","7.941,94","7.870,64","103,39K","0,78%"
"19.09.2017","7.905,70","7.941,07","7.948,30","7.880,96","109,78K","-0,45%"
"20.09.2017","7.975,39","7.896,82","7.975,61","7.883,28","116,88K","0,88%"
"21.09.2017","7.886,52","7.974,71","7.981,78","7.886,52","116,85K","-1,11%"
"22.09.2017","7.849,73","7.860,86","7.873,25","7.807,83","102,14K","-0,47%"
"25.09.2017","7.731,80","7.835,20","7.843,28","7.725,57","91,62K","-1,50%"
"26.09.2017","7.746,24","7.723,11","7.751,06","7.697,11","77,84K","0,19%"
"27.09.2017","7.810,23","7.745,59","7.812,88","7.742,47","81,35K","0,83%"
"28.09.2017","7.768,38","7.800,13","7.818,99","7.766,86","86,70K","-0,54%"
"29.09.2017","7.842,59","7.779,88","7.842,95","7.779,88","85,52K","0,96%"
"09.10.2017","7.941,18","7.921,73","7.945,04","7.894,30","102,28K","1,26%"
"10.10.2017","7.994,46","7.934,37","7.994,74","7.925,55","102,31K","0,67%"
"11.10.2017","7.961,11","7.991,22","7.997,99","7.953,95","114,72K","-0,42%"
"12.10.2017","7.940,14","7.951,67","7.962,31","7.886,24","100,88K","-0,26%"
"13.10.2017","7.972,42","7.934,43","7.972,67","7.926,76","90,83K","0,41%"
"16.10.2017","7.819,59","7.963,52","7.964,26","7.817,24","107,36K","-1,92%"
"17.10.2017","7.805,07","7.799,78","7.836,40","7.772,89","70,96K","-0,19%"
"18.10.2017","7.730,27","7.806,88","7.829,99","7.729,05","82,42K","-0,96%"
"19.10.2017","7.656,06","7.718,80","7.734,90","7.637,61","83,06K","-0,96%"
"20.10.2017","7.751,43","7.650,08","7.751,43","7.647,06","68,09K","1,25%"
"23.10.2017","7.793,54","7.753,69","7.793,81","7.746,89","71,75K","0,54%"
"24.10.2017","7.752,92","7.786,30","7.786,30","7.702,55","72,75K","-0,52%"
"25.10.2017","7.799,75","7.745,32","7.799,87","7.740,49","69,36K","0,60%"
"26.10.2017","7.830,11","7.791,74","7.836,70","7.783,91","83,83K","0,39%"
"27.10.2017","7.770,71","7.821,56","7.831,02","7.762,64","77,70K","-0,76%"
"30.10.2017","7.574,65","7.753,68","7.755,65","7.531,29","96,45K","-2,52%"
"31.10.2017","7.631,53","7.563,65","7.631,92","7.560,90","69,38K","0,75%"
"01.11.2017","7.635,44","7.630,42","7.659,37","7.622,94","74,01K","0,05%"
"02.11.2017","7.542,35","7.622,84","7.622,84","7.540,89","76,62K","-1,22%"
"03.11.2017","7.476,98","7.534,44","7.549,83","7.436,43","80,04K","-0,87%"
"06.11.2017","7.551,35","7.476,19","7.551,89","7.453,20","73,39K","0,99%"
"07.11.2017","7.596,17","7.548,38","7.596,42","7.530,04","81,23K","0,59%"
"08.11.2017","7.617,52","7.585,91","7.653,42","7.578,69","86,68K","0,28%"
"09.11.2017","7.656,67","7.610,89","7.657,25","7.609,24","78,33K","0,51%"
"10.11.2017","7.669,97","7.649,47","7.677,70","7.634,65","89,68K","0,17%"
"13.11.2017","7.681,63","7.673,52","7.682,06","7.649,43","96,79K","0,15%"
"14.11.2017","7.627,49","7.676,70","7.683,23","7.596,80","96,16K","-0,70%"
"15.11.2017","7.556,42","7.609,72","7.618,40","7.530,81","78,83K","-0,93%"
"16.11.2017","7.535,59","7.543,01","7.575,51","7.523,89","75,87K","-0,28%"
"17.11.2017","7.272,66","7.528,80","7.529,21","7.262,89","105,83K","-3,49%"
"20.11.2017","7.292,46","7.234,33","7.292,51","7.089,63","79,27K","0,27%"
"21.11.2017","7.289,31","7.283,61","7.332,98","7.246,20","78,29K","-0,04%"
"22.11.2017","7.297,39","7.290,64","7.330,65","7.244,99","83,72K","0,11%"
"23.11.2017","7.129,05","7.283,75","7.283,75","7.124,03","84,92K","-2,31%"
"24.11.2017","7.139,55","7.102,26","7.165,41","7.093,73","68,77K","0,15%"
"27.11.2017","7.065,84","7.130,10","7.148,31","7.057,33","66,03K","-1,03%"
"28.11.2017","7.176,92","7.057,53","7.177,10","7.057,36","64,85K","1,57%"
"29.11.2017","7.193,12","7.176,16","7.194,78","7.110,48","79,39K","0,23%"
"30.11.2017","7.153,57","7.176,15","7.199,27","7.133,81","71,25K","-0,55%"
"01.12.2017","7.215,78","7.144,48","7.221,00","7.144,07","68,77K","0,87%"
"04.12.2017","7.139,75","7.209,78","7.215,28","7.135,40","68,49K","-1,05%"
"05.12.2017","6.946,56","7.124,98","7.139,70","6.909,40","82,95K","-2,71%"
"06.12.2017","7.016,76","6.925,46","7.016,87","6.879,24","74,07K","1,01%"
"07.12.2017","7.012,71","7.002,46","7.052,22","6.992,92","65,91K","-0,06%"
"08.12.2017","7.078,00","7.004,12","7.091,61","7.002,64","69,67K","0,93%"
"11.12.2017","7.160,43","7.089,95","7.160,84","7.089,92","74,67K","1,16%"
"12.12.2017","7.095,59","7.157,73","7.157,73","7.095,23","75,58K","-0,91%"
"13.12.2017","7.139,72","7.080,62","7.140,20","7.078,26","66,58K","0,62%"
"14.12.2017","7.146,45","7.131,27","7.149,22","7.103,92","71,12K","0,09%"
"15.12.2017","7.122,75","7.137,04","7.146,71","7.092,26","75,34K","-0,33%"
"18.12.2017","7.075,87","7.113,78","7.120,85","7.049,30","67,68K","-0,66%"
"19.12.2017","7.115,85","7.070,22","7.116,09","7.069,88","61,20K","0,57%"
"20.12.2017","7.041,50","7.106,66","7.112,59","7.029,70","70,44K","-1,04%"
"21.12.2017","7.051,34","7.029,02","7.064,67","6.963,13","71,26K","0,14%"
"22.12.2017","7.037,40","7.043,39","7.063,81","7.027,20","66,29K","-0,20%"
"25.12.2017","6.940,51","7.031,03","7.034,20","6.927,32","70,20K","-1,38%"
"26.12.2017","6.970,75","6.935,04","6.970,98","6.893,62","63,36K","0,44%"
"27.12.2017","6.942,54","6.963,06","6.985,49","6.935,88","72,26K","-0,40%"
"28.12.2017","6.956,48","6.929,54","6.979,08","6.925,07","75,28K","0,20%"
"29.12.2017","7.017,35","6.957,02","7.018,06","6.956,59","66,69K","0,88%"
"02.01.2018","7.092,09","7.027,63","7.092,22","7.022,23","77,19K","1,07%"
"03.01.2018","7.159,88","7.090,87","7.163,86","7.083,11","91,41K","0,96%"
"04.01.2018","7.174,86","7.149,68","7.175,35","7.141,70","88,82K","0,21%"
"05.01.2018","7.176,87","7.172,00","7.194,98","7.163,04","92,40K","0,03%"
"08.01.2018","7.188,29","7.172,04","7.188,55","7.132,94","97,60K","0,16%"
"09.01.2018","7.176,74","7.179,93","7.183,28","7.156,20","84,76K","-0,16%"
"10.01.2018","7.138,78","7.172,73","7.175,08","7.089,66","92,08K","-0,53%"
"11.01.2018","7.175,40","7.121,46","7.180,33","7.093,73","89,17K","0,51%"
"12.01.2018","7.127,83","7.166,75","7.174,84","7.125,23","92,89K","-0,66%"
"15.01.2018","6.929,31","7.103,61","7.103,70","6.912,71","106,75K","-2,79%"
"16.01.2018","6.960,68","6.916,16","6.960,73","6.915,99","86,87K","0,45%"
"17.01.2018","6.942,86","6.938,72","6.948,32","6.846,56","90,40K","-0,26%"
"18.01.2018","6.955,23","6.928,09","6.963,62","6.926,59","71,02K","0,18%"
"19.01.2018","6.938,31","6.953,34","6.981,81","6.928,65","75,54K","-0,24%"
"22.01.2018","7.014,55","6.928,80","7.014,83","6.902,63","81,49K","1,10%"
"23.01.2018","7.019,98","7.008,97","7.028,57","6.996,64","78,62K","0,08%"
"24.01.2018","7.072,41","7.008,47","7.072,87","6.972,69","91,28K","0,75%"
"25.01.2018","7.062,64","7.065,30","7.110,15","7.057,64","97,16K","-0,14%"
"26.01.2018","7.056,01","7.043,27","7.070,60","7.038,00","82,60K","-0,09%"
"29.01.2018","6.972,48","7.052,31","7.060,12","6.956,20","87,44K","-1,18%"
"30.01.2018","6.955,24","6.955,68","6.977,10","6.944,80","73,31K","-0,25%"
"31.01.2018","6.791,01","6.913,36","6.913,36","6.773,99","93,72K","-2,36%"
"01.02.2018","6.506,45","6.775,36","6.792,99","6.505,76","108,19K","-4,19%"
"02.02.2018","6.487,87","6.454,44","6.493,22","6.322,58","85,90K","-0,29%"
"05.02.2018","6.461,81","6.403,08","6.485,75","6.379,83","70,67K","-0,40%"
"06.02.2018","6.142,67","6.353,20","6.383,18","6.142,40","91,08K","-4,94%"
"07.02.2018","6.158,26","6.236,46","6.270,57","6.042,63","84,68K","0,25%"
"08.02.2018","6.238,22","6.141,78","6.243,74","6.138,17","63,31K","1,30%"
"09.02.2018","6.053,02","6.100,35","6.142,31","5.983,77","81,24K","-2,97%"
"12.02.2018","6.203,75","6.074,46","6.216,52","6.074,46","62,14K","2,49%"
"13.02.2018","6.216,51","6.229,38","6.268,78","6.211,63","61,40K","0,21%"
"14.02.2018","6.230,66","6.216,38","6.230,73","6.182,89","43,08K","0,23%"
"22.02.2018","6.347,08","6.269,37","6.347,15","6.269,37","56,94K","1,87%"
"23.02.2018","6.365,92","6.346,82","6.367,06","6.316,54","64,21K","0,30%"
"26.02.2018","6.507,13","6.396,51","6.509,62","6.382,15","89,53K","2,22%"
"27.02.2018","6.529,38","6.506,40","6.540,75","6.491,53","92,36K","0,34%"
"28.02.2018","6.563,81","6.488,25","6.581,08","6.461,37","88,03K","0,53%"
"01.03.2018","6.658,58","6.530,22","6.658,94","6.517,59","91,08K","1,44%"
"02.03.2018","6.632,37","6.621,53","6.672,96","6.612,46","89,12K","-0,39%"
"05.03.2018","6.674,28","6.648,26","6.674,41","6.626,42","79,32K","0,63%"
"06.03.2018","6.735,86","6.679,27","6.735,96","6.679,05","96,47K","0,92%"
"07.03.2018","6.688,55","6.726,80","6.740,08","6.682,64","85,72K","-0,70%"
"08.03.2018","6.725,18","6.679,04","6.725,42","6.678,68","79,02K","0,55%"
"09.03.2018","6.837,13","6.725,43","6.839,72","6.722,68","106,64K","1,66%"
"12.03.2018","6.947,46","6.865,44","6.947,65","6.865,44","123,38K","1,61%"
"13.03.2018","6.911,67","6.937,12","6.963,85","6.906,65","111,15K","-0,52%"
"14.03.2018","6.834,84","6.886,02","6.908,11","6.831,75","94,19K","-1,11%"
"15.03.2018","6.824,05","6.809,85","6.838,89","6.743,40","91,22K","-0,16%"
"16.03.2018","6.805,93","6.821,23","6.861,68","6.805,93","87,46K","-0,27%"
"19.03.2018","6.820,50","6.796,35","6.856,09","6.773,55","84,17K","0,21%"
"20.03.2018","6.822,25","6.768,71","6.826,78","6.749,81","81,34K","0,03%"
"21.03.2018","6.771,06","6.826,22","6.875,52","6.766,94","95,90K","-0,75%"
"22.03.2018","6.764,69","6.767,26","6.804,24","6.729,16","85,81K","-0,09%"
"23.03.2018","6.402,89","6.565,98","6.625,10","6.336,25","132,37K","-5,35%"
"26.03.2018","6.515,25","6.313,90","6.515,33","6.257,96","94,70K","1,75%"
"27.03.2018","6.680,84","6.570,42","6.692,97","6.570,42","110,20K","2,54%"
"28.03.2018","6.635,87","6.602,63","6.684,00","6.586,97","99,37K","-0,67%"
"29.03.2018","6.684,28","6.648,89","6.686,74","6.635,82","91,21K","0,73%"
"30.03.2018","6.798,67","6.699,46","6.799,02","6.699,46","102,09K","1,71%"
"02.04.2018","6.835,87","6.818,12","6.875,64","6.806,19","118,30K","0,55%"
"03.04.2018","6.769,56","6.745,21","6.776,00","6.712,49","101,36K","-0,97%"
"04.04.2018","6.708,92","6.783,34","6.804,04","6.704,10","92,65K","-0,90%"
"09.04.2018","6.718,65","6.680,40","6.747,70","6.627,68","87,54K","0,15%"
"10.04.2018","6.720,77","6.721,91","6.731,55","6.649,89","94,17K","0,03%"
"11.04.2018","6.759,81","6.736,22","6.778,18","6.731,35","95,13K","0,58%"
"12.04.2018","6.727,64","6.748,47","6.772,43","6.718,51","88,45K","-0,48%"
"13.04.2018","6.721,66","6.753,35","6.771,12","6.710,71","84,56K","-0,09%"
"16.04.2018","6.717,93","6.704,34","6.750,18","6.657,95","93,14K","-0,06%"
"17.04.2018","6.564,69","6.727,42","6.739,17","6.559,04","97,26K","-2,28%"
"18.04.2018","6.661,29","6.597,33","6.668,39","6.483,09","101,87K","1,47%"
"19.04.2018","6.677,09","6.649,05","6.717,53","6.642,06","101,40K","0,24%"
"20.04.2018","6.535,96","6.649,99","6.670,49","6.528,92","95,35K","-2,11%"
"23.04.2018","6.466,52","6.532,72","6.557,76","6.394,42","87,18K","-1,06%"
"24.04.2018","6.606,58","6.459,48","6.606,58","6.459,48","91,53K","2,17%"
"25.04.2018","6.632,02","6.571,66","6.641,54","6.563,66","90,13K","0,39%"
"26.04.2018","6.510,53","6.621,46","6.623,95","6.509,51","90,17K","-1,83%"
"27.04.2018","6.517,05","6.528,73","6.549,29","6.462,70","75,74K","0,10%"
"02.05.2018","6.486,81","6.516,60","6.551,25","6.442,78","75,56K","-0,46%"
"03.05.2018","6.545,27","6.471,17","6.546,03","6.393,12","80,60K","0,90%"
"04.05.2018","6.531,29","6.524,02","6.565,72","6.511,53","70,88K","-0,21%"
"07.05.2018","6.646,58","6.538,13","6.646,68","6.538,13","81,49K","1,77%"
"08.05.2018","6.678,14","6.647,34","6.678,46","6.637,65","84,33K","0,47%"
"09.05.2018","6.674,91","6.666,77","6.685,69","6.642,20","81,02K","-0,05%"
"10.05.2018","6.703,21","6.682,12","6.703,67","6.651,67","92,18K","0,42%"
"11.05.2018","6.636,77","6.705,31","6.707,82","6.635,55","86,88K","-0,99%"
"14.05.2018","6.591,73","6.625,03","6.639,84","6.573,46","79,03K","-0,68%"
"15.05.2018","6.661,13","6.592,65","6.661,42","6.568,73","75,62K","1,05%"
"16.05.2018","6.622,64","6.638,67","6.670,65","6.616,74","79,88K","-0,58%"
"17.05.2018","6.591,26","6.616,44","6.631,07","6.576,53","73,24K","-0,47%"
"18.05.2018","6.620,77","6.583,87","6.621,15","6.555,42","76,76K","0,45%"
"21.05.2018","6.697,14","6.654,05","6.705,83","6.653,98","94,90K","1,15%"
"22.05.2018","6.724,40","6.691,80","6.724,74","6.675,97","90,11K","0,41%"
"23.05.2018","6.652,29","6.702,49","6.707,83","6.652,29","92,94K","-1,07%"
